channel,freq_hz,n_day,n_night,t_stat,p_value,power
2,40.0,17,14,2.443636351515779,0.025465004407219372,0.5763048623466761
28,56.0,17,14,2.386838208170337,0.025493925862114627,0.57968962442959
31,33.0,17,14,2.4213857615657934,0.02572451669835593,0.5744537720143322
60,58.0,17,14,2.432736244507122,0.025856062962957765,0.5736519694261629
17,50.0,17,14,2.3963616850265304,0.026214115729969116,0.5720040532143416
60,71.0,17,14,2.427804428175977,0.026257851491181584,0.5711088723803698
10,45.0,17,14,2.38092274901591,0.026316833571010886,0.5728655873037597
44,42.0,17,14,2.4010458952243137,0.026390870822308517,0.5704232380449703
2,39.0,17,14,2.4248588153753596,0.026392095508242522,0.5702358555831933
10,44.0,17,14,2.3813853487047307,0.026402575593345978,0.572041581370447
31,47.0,17,14,2.4243761040895335,0.02644003259985038,0.5699384098890631
49,66.0,17,14,2.363150984758704,0.02645516129581084,0.5754084858804176
60,48.0,17,14,2.431888506774056,0.02652437295829108,0.5696978825913883
60,8.0,17,14,2.335924450524517,0.026660851480799934,0.6065896858084087
17,41.0,17,14,2.356298425193065,0.02673000979201277,0.5744143172140199
60,57.0,17,14,2.4173050208638274,0.026743214800509747,0.5679762981663283
44,63.0,17,14,2.359734865641346,0.02677598643225886,0.5728076135428349
8,28.0,17,14,2.3730050107110054,0.02696614480963395,0.5683510397683424
28,57.0,17,14,2.35652573492033,0.027055431905231568,0.570673354425665
10,46.0,17,14,2.364521080012908,0.027108638647422523,0.5684083569359342
20,45.0,17,14,2.3345484638068514,0.027368551954108002,0.5758539556215551
2,38.0,17,14,2.405478801971019,0.027374432269728972,0.5640136416107262
2,48.0,17,14,2.405036784445186,0.027389916360163764,0.5639149996915203
10,43.0,17,14,2.3652815187057135,0.02739314697345227,0.5657982826253231
60,72.0,17,14,2.406492254627085,0.027459470388985146,0.5635343129640108
60,56.0,17,14,2.403186939627757,0.02759253247337037,0.5626929042294284
31,32.0,17,14,2.3805047751713317,0.027752300841408062,0.5618604282069213
49,45.0,17,14,2.346204249980814,0.027861228087698354,0.5650281162979809
60,49.0,17,14,2.406471373115516,0.02789594555965155,0.5610668387804241
28,68.0,17,14,2.3380549824962444,0.027943514303413797,0.5664088872599455
28,69.0,17,14,2.3394929348129896,0.027955000630691822,0.5658369602544939
61,29.0,17,14,2.3287466803350036,0.028009593989649768,0.5693202460835108
44,41.0,17,14,2.3722588558271287,0.028067820975258666,0.5600820056078806
60,10.0,17,14,2.3120645936570745,0.028073572610837462,0.5914526310215318
28,67.0,17,14,2.3333789837029713,0.028163198042052227,0.5654725155883605
28,58.0,17,14,2.3353719523839147,0.028208045831740546,0.5643381139512246
17,51.0,17,14,2.3628625636998803,0.028260231881664523,0.5593153773585023
28,70.0,17,14,2.3351698489367823,0.02834824227552731,0.5629215688818293
60,55.0,17,14,2.390932098261265,0.028367235824599338,0.5579969650939581
28,66.0,17,14,2.3277912120828477,0.02847238123171265,0.5638650152822867
2,37.0,17,14,2.384467755259244,0.028478263381194722,0.5572677426932189
60,73.0,17,14,2.3856227083388077,0.028683690751869405,0.5561024446556405
10,47.0,17,14,2.3348110579900236,0.028706059003295103,0.55951854072399
28,65.0,17,14,2.3229076049072677,0.02876594698285383,0.5622256602117056
31,48.0,17,14,2.379222473368031,0.02885728236824446,0.5550219711780995
60,50.0,17,14,2.3880964856234934,0.028907680122189423,0.5549257075365143
28,59.0,17,14,2.322537893146387,0.028929492095802364,0.5605225406810487
28,64.0,17,14,2.319371066930781,0.028994554761884887,0.5608748417339285
60,54.0,17,14,2.3811877096408107,0.029019158153910735,0.5541351062391089
60,30.0,17,14,2.3535491656858754,0.02910204450712501,0.5540601841317141
49,67.0,17,14,2.3172198877082213,0.029106165125184297,0.560375906343479
28,63.0,17,14,2.316978118470634,0.029161707483442295,0.5598296119514904
10,42.0,17,14,2.3350004674426694,0.029221907303299686,0.5550211219916079
28,71.0,17,14,2.323170755629399,0.029245491143214827,0.5571088326023119
28,60.0,17,14,2.316368034376806,0.02927325768834408,0.5587972070403252
28,62.0,17,14,2.315326685644797,0.029286538797946883,0.5590077974124361
28,61.0,17,14,2.3146740832513726,0.029351048200218666,0.5585159625258349
39,29.0,17,14,2.309143377954946,0.029408544348735303,0.5599950974200292
60,53.0,17,14,2.3748525304723107,0.029480592301332206,0.5514555580315087
60,51.0,17,14,2.3771395933412776,0.029496269464461315,0.5514268058255748
60,52.0,17,14,2.373082947823953,0.029667662953098098,0.5503977888354887
20,34.0,17,14,2.2994942544491996,0.029819401416281553,0.5592852757684228
60,74.0,17,14,2.366690495616688,0.02984047294431949,0.5493273748378535
17,40.0,17,14,2.3018650976348147,0.029863816951764703,0.5575382457968677
2,36.0,17,14,2.3591378696614296,0.029879781480568447,0.5490520257791521
2,49.0,17,14,2.359598617800655,0.029935792140442535,0.5487309621518345
44,40.0,17,14,2.340601929200834,0.02997058039278195,0.5490153118932011
28,27.0,17,14,2.299825072372211,0.030038904852574374,0.5562777119521835
1,32.0,17,14,2.3554502997234414,0.03008388215254642,0.5478864427864062
31,31.0,17,14,2.3304773921044424,0.030465870558273957,0.5463785078466629
17,52.0,17,14,2.325792218496955,0.030667234771625987,0.5453727767946575
28,72.0,17,14,2.303133098220696,0.030693825578524556,0.5484249132392734
60,75.0,17,14,2.3504938016877897,0.03086798779544514,0.543498169634031
44,64.0,17,14,2.287478911620523,0.030977822793448486,0.5503614880845428
10,48.0,17,14,2.2947067918183905,0.031056455607231734,0.5471814923828439
10,41.0,17,14,2.295790319822592,0.031687409364984105,0.5415439132475548
60,76.0,17,14,2.3369195170901254,0.03175507033962823,0.5385998585210371
49,68.0,17,14,2.2734217518304307,0.031863400305677456,0.5460520934041081
2,35.0,17,14,2.325452350864565,0.03187742487302762,0.5379457368670886
31,49.0,17,14,2.3259636742456693,0.031958893327089295,0.5374838885139771
44,39.0,17,14,2.3056995754797986,0.03213802075206926,0.537209244128646
49,44.0,17,14,2.2786486408263755,0.0321739197840515,0.5411016541676743
10,64.0,17,14,2.2664893984008607,0.03252296769246318,0.5415581617082091
60,77.0,17,14,2.3251967772846345,0.0325348139746983,0.5343911351986562
28,73.0,17,14,2.276723455970608,0.03262864530907523,0.5375962254113812
10,63.0,17,14,2.264132445788158,0.032811499139094584,0.5394251593695666
2,50.0,17,14,2.309879619109553,0.03298112442205064,0.5320469702555488
17,53.0,17,14,2.290015848523673,0.0331669448612296,0.5318479531164514
10,65.0,17,14,2.2550643302374787,0.03319036481436881,0.5389230870205881
60,78.0,17,14,2.3144521664021496,0.03325392435716877,0.5305862839769108
20,46.0,17,14,2.2397579048264915,0.03354837494749916,0.5433220888999063
31,30.0,17,14,2.2740628743688815,0.033834734615971404,0.5290431478047495
60,79.0,17,14,2.3042030975691405,0.03394062024354626,0.5270196315269275
60,29.0,17,14,2.26999232460651,0.034147247108978825,0.5274264079665969
10,62.0,17,14,2.2467163855598087,0.03416646120549817,0.5320495208601386
10,49.0,17,14,2.2461939466705765,0.03418213663134832,0.5320748630463153
17,39.0,17,14,2.23436513809147,0.034300516782839054,0.536088454411133
10,40.0,17,14,2.254689794829664,0.03442553229547517,0.5277804865490479
10,66.0,17,14,2.2326407733932636,0.03467591898045808,0.5324303477156015
49,69.0,17,14,2.23178747097725,0.034711848566505034,0.5324381279555804
44,38.0,17,14,2.2650468601017066,0.034765837116522744,0.5239481194353448
28,74.0,17,14,2.24706655705968,0.03488105621479285,0.5258148891959513
2,34.0,17,14,2.2789842576555204,0.03488543582724031,0.5223826024701623
33,46.0,17,14,2.2546219389031696,0.03520113130912603,0.5222901229758314
33,47.0,17,14,2.252889980374783,0.03534996623243108,0.5215266964753669
17,54.0,17,14,2.2602031198052623,0.03541155932561938,0.5204119453748528
33,45.0,17,14,2.248736575348026,0.03556072629042694,0.5206658487647922
31,50.0,17,14,2.2663978337166224,0.03578802532218786,0.5179355296355245
1,31.0,17,14,2.2666816487492847,0.035961294014441536,0.5170097285619513
33,48.0,17,14,2.243151365927852,0.03603980935919939,0.5182467663558991
15,33.0,17,14,2.195755590729293,0.03630289491806602,0.5425614951033307
44,65.0,17,14,2.209029925189187,0.03633476233827673,0.5254072215465381
33,44.0,17,14,2.236185251505989,0.0363767455543272,0.516978682138936
2,51.0,17,14,2.258268587740161,0.0364469374282621,0.5147208924033891
10,61.0,17,14,2.2147595311345496,0.03665983409571975,0.5196208916027132
10,67.0,17,14,2.203327975103056,0.03677774449937666,0.523353377198906
36,47.0,17,14,2.2174788218351655,0.03693315529749488,0.5165593702508346
10,39.0,17,14,2.218767922575023,0.03694904243425015,0.516127941126708
17,55.0,17,14,2.2393052860509637,0.03710347708294781,0.5121671195515012
28,75.0,17,14,2.2173291747128836,0.03724449148070612,0.5142351813770161
33,49.0,17,14,2.225367353246595,0.03730533648752727,0.5124308445221636
36,48.0,17,14,2.2100921254647057,0.037358051860413445,0.5150957856048201
33,43.0,17,14,2.2184190882939268,0.03757174174111828,0.5117361626659396
31,29.0,17,14,2.217072072648981,0.03757926200672358,0.5119152050212908
49,70.0,17,14,2.192686595978995,0.0376071572611021,0.5196411456175458
36,46.0,17,14,2.2075200229144447,0.03781776836203126,0.5121585498140636
10,77.0,17,14,2.1851069177454314,0.037898083379852225,0.5209722054589678
10,76.0,17,14,2.1852699691762947,0.03792562128919791,0.520466080424371
17,56.0,17,14,2.227603628419366,0.03813178609092616,0.507273661787584
10,50.0,17,14,2.190632863719714,0.0381702914523827,0.5146037786359503
44,37.0,17,14,2.212589718934137,0.038393350236430486,0.5072872984177516
32,46.0,17,14,2.2525638322386015,0.038441740307637515,0.5051954517818257
49,43.0,17,14,2.1933355365138256,0.03846150428817951,0.5109390994020133
32,45.0,17,14,2.2517355028208406,0.03850461974221502,0.504904734489418
17,57.0,17,14,2.222708366618441,0.03862546252034304,0.5049234319516622
10,38.0,17,14,2.1928035820211456,0.03882198694787531,0.5081836848920107
17,58.0,17,14,2.220565028149771,0.03888323408464744,0.5036830939916181
32,47.0,17,14,2.246513868035343,0.03889414334692686,0.503111499509159
33,42.0,17,14,2.1969440096081057,0.03906387272782836,0.5054777525029363
10,75.0,17,14,2.171237347706654,0.03910234438474893,0.5149981437745065
10,68.0,17,14,2.1721262175550575,0.03919014548549379,0.5132758225764741
33,50.0,17,14,2.1996588927213825,0.039201018567589604,0.5040900822753386
17,59.0,17,14,2.217104871669685,0.03922797394646216,0.5020786414087083
32,44.0,17,14,2.2420077231066813,0.03924187681963545,0.5015266105843715
2,33.0,17,14,2.2163239949702698,0.039414428743048846,0.501153505907808
10,78.0,17,14,2.165524189246003,0.03945140933842319,0.5146816886725972
36,49.0,17,14,2.180476572630179,0.039522439656053863,0.5062060664668492
28,76.0,17,14,2.1894093917000466,0.03956744839979237,0.5035300499079609
32,48.0,17,14,2.2365829592945548,0.0396435608159643,0.4997080457736303
36,45.0,17,14,2.1852062282607605,0.039694239027194066,0.5035678519360993
17,60.0,17,14,2.2097749785304495,0.039876041050659956,0.4991537167971059
10,37.0,17,14,2.1771159337284116,0.03992170750725461,0.504014671509443
33,10.0,17,14,2.150660694360656,0.04003866718254944,0.5244535209387382
10,60.0,17,14,2.17097969864855,0.04025517115136508,0.5032674070528681
2,52.0,17,14,2.2056937050815955,0.040322561538216325,0.497110081318367
60,28.0,17,14,2.1822921404922195,0.040361350311693966,0.4995819527738285
31,51.0,17,14,2.2024024138063276,0.040376304441861625,0.4970394781899605
49,71.0,17,14,2.157261576864629,0.040429113579357134,0.5080304439565111
17,38.0,17,14,2.1534058300245444,0.04050330214407107,0.5099308707163446
32,49.0,17,14,2.225058934980836,0.04052196645006763,0.495794046206972
10,36.0,17,14,2.1668740297469657,0.040586131811330424,0.5019146275798994
32,43.0,17,14,2.2238064412382355,0.0406567260488753,0.4952061213605573
20,47.0,17,14,2.1492209030565887,0.04070143157950822,0.510812762873539
33,41.0,17,14,2.1726910347017254,0.04080957116137825,0.49855973054542085
8,27.0,17,14,2.1722090630433906,0.040856550293332086,0.49834255906112573
17,61.0,17,14,2.1981301210827504,0.04088570777313903,0.4947073166759228
10,74.0,17,14,2.1500340775294755,0.040918407232460235,0.5070363784229607
31,28.0,17,14,2.167089324302405,0.041141782295073474,0.49756024510996205
39,28.0,17,14,2.1469719813339165,0.04127325131192851,0.5048104604110604
32,50.0,17,14,2.212531668971296,0.04148667110535776,0.4915867888686246
10,35.0,17,14,2.153876362343273,0.041492582757920074,0.4989825602177684
10,69.0,17,14,2.1440694559470326,0.04151439148195736,0.5039037361513782
20,33.0,17,14,2.1410217758642194,0.0416503787641703,0.5044565405205003
36,75.0,17,14,2.150804488216192,0.0417503988398301,0.4979510141612979
36,74.0,17,14,2.149647830531332,0.041754756140667794,0.4983864936325272
33,51.0,17,14,2.1664005871401413,0.04179509913701343,0.4932969842176806
28,77.0,17,14,2.16357703108476,0.04180605840690325,0.49378886772172526
44,66.0,17,14,2.1374876181028295,0.042033161273373414,0.5022603910474112
1,10.0,17,14,2.1480017284277895,0.04207758555806431,0.4962310875004973
17,62.0,17,14,2.183209727888009,0.042195419546819414,0.48909637653567706
36,44.0,17,14,2.1545087148302478,0.042345331889211114,0.49220171704059257
1,30.0,17,14,2.1822778082320284,0.04250108515926665,0.4876662717271053
32,42.0,17,14,2.2001961195046964,0.04256107309501168,0.4870165305394435
32,51.0,17,14,2.1979164304487635,0.0426306164830426,0.4867188347393648
10,73.0,17,14,2.129321376866075,0.0427589923132632,0.4993275468042959
33,40.0,17,14,2.145618414696014,0.04284252092377097,0.49102034949620926
61,28.0,17,14,2.125779555261586,0.042880705786108184,0.5006572783549574
36,76.0,17,14,2.137790458005085,0.042914127429793676,0.4931097252412535
10,79.0,17,14,2.1245169367083303,0.042949872511517106,0.5008460811009825
49,72.0,17,14,2.127407057091611,0.04296363993173579,0.49823525122195633
36,73.0,17,14,2.134028120733963,0.04299301674822411,0.49404235302673016
60,11.0,17,14,2.1167715431521987,0.04299880175216438,0.5149516615295155
10,51.0,17,14,2.130523506425151,0.04303529065414872,0.4954315338323057
33,9.0,17,14,2.113988751234479,0.043236550387060285,0.5166380166833083
10,70.0,17,14,2.123464081445983,0.043318012240968505,0.49683735291865877
10,34.0,17,14,2.1303716612058072,0.043356302112597264,0.4924047362974943
9,38.0,17,14,2.1880080861373767,0.043505318880432124,0.48308166670652086
9,39.0,17,14,2.1875633195197834,0.043563261795556286,0.48284327446480413
17,63.0,17,14,2.166227925830004,0.0437186115681339,0.48277493832399243
9,37.0,17,14,2.182902146142953,0.04391077126206162,0.48141877744768935
36,50.0,17,14,2.1257202691835335,0.0439712364898875,0.48902611823751385
31,27.0,17,14,2.1295247379692235,0.04397813579212527,0.48753485922508816
28,78.0,17,14,2.1391377967827783,0.04399766043177933,0.4847648916402964
10,72.0,17,14,2.1157813927337203,0.04400117595796336,0.4942950985137156
9,40.0,17,14,2.182201079847317,0.04403274463980534,0.4809208160703692
32,52.0,17,14,2.179373491157873,0.044123251215887026,0.4805567253323819
44,36.0,17,14,2.138281327629607,0.044173608607780405,0.48383351058754615
10,71.0,17,14,2.113509687305909,0.04421792636726332,0.49338736456622234
32,41.0,17,14,2.175591334552754,0.044628287181740854,0.4785092675090348
2,53.0,17,14,2.1520549049202957,0.04467264807276724,0.47919643360246034
10,59.0,17,14,2.1203974638056806,0.04470724880101871,0.4850824201126065
9,36.0,17,14,2.171725024051693,0.044836309230676476,0.4776787559130021
9,41.0,17,14,2.172429818104247,0.04488261948980846,0.4774889730587609
49,73.0,17,14,2.105263708302362,0.04494006301725002,0.49097358097506977
36,77.0,17,14,2.1141127729601368,0.04499158331271043,0.4852628023016126
33,52.0,17,14,2.1265866825894872,0.0451314898739694,0.4803289474674246
36,72.0,17,14,2.108084746993761,0.045225382400107254,0.48605973857122403
33,39.0,17,14,2.1147545655114386,0.045290818335446625,0.4825867954871774
4,69.0,17,14,2.1008475341627584,0.045415081525191935,0.4886659591387473
17,64.0,17,14,2.1474725152751337,0.0454382465573355,0.47588923763525476
36,43.0,17,14,2.1178307895561583,0.04566474462281201,0.478991143286212
31,52.0,17,14,2.1355288041078224,0.045760070609352534,0.47536773204632177
4,70.0,17,14,2.0971634886848114,0.04576233022356696,0.4873688523961142
28,26.0,17,14,2.093780245966263,0.04588844051180326,0.4886371551281921
2,32.0,17,14,2.1364274156512244,0.046034223210629464,0.47392600586643097
9,42.0,17,14,2.158646187762232,0.046098802715853204,0.4726835590830646
32,53.0,17,14,2.1556963389662824,0.04610588573600967,0.4726828315282947
49,74.0,17,14,2.092227823425572,0.04614261831070911,0.48671182917739003
28,79.0,17,14,2.1155127772951423,0.046180292613953025,0.47625257458645526
4,68.0,17,14,2.0926943202757333,0.046184586040824455,0.48582182494391735
9,35.0,17,14,2.1544165703288627,0.046316999286517294,0.47184926812557715
31,26.0,17,14,2.100001706514334,0.046400027032044884,0.47953902813043364
32,40.0,17,14,2.153919516769399,0.04651508112360949,0.47106696339633264
49,76.0,17,14,2.088301070090274,0.04651545684209736,0.48536993048320004
49,77.0,17,14,2.0883487549925968,0.04652805965246305,0.4851726621263461
49,75.0,17,14,2.08770703319097,0.046566615366944626,0.48523574769204064
10,33.0,17,14,2.0928645137904565,0.04665272703505246,0.4807747996637622
4,78.0,17,14,2.0858359782409983,0.04680286127793284,0.48388752837214866
4,71.0,17,14,2.0856681144282287,0.046859498311668385,0.48334413528492637
4,77.0,17,14,2.0834199932273063,0.04707190363900471,0.482615609959957
44,67.0,17,14,2.0816643880713968,0.047082772679905516,0.48398867759005465
49,42.0,17,14,2.0941639660377214,0.04713034339666453,0.476094258166243
49,78.0,17,14,2.082196379250159,0.04714576433690125,0.482725858365654
4,79.0,17,14,2.0815358635147496,0.04716745811537266,0.4830187711774891
17,65.0,17,14,2.1260036075223967,0.04745034149963819,0.46815338213203417
9,43.0,17,14,2.14130000442048,0.047668088286281864,0.46665869336211296
